field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
in_re,IN RE,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
on,On,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_i,date I,W005,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
namerow1,NameRow1,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
addressrow1,AddressRow1,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_numberrow1,Phone NumberRow1,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
method_of_servicerow1,Method of ServiceRow1,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_time_and_location_of_noticerow1,Date Time and Location of NoticeRow1,W010,text,text,case_constant,county,0,0,green,Y,,,case_dict,
namerow2,NameRow2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
addressrow2,AddressRow2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_numberrow2,Phone NumberRow2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
method_of_servicerow2,Method of ServiceRow2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_time_and_location_of_noticerow2,Date Time and Location of NoticeRow2,W015,text,text,case_constant,county,0,0,green,Y,,,case_dict,
namerow3,NameRow3,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
addressrow3,AddressRow3,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_numberrow3,Phone NumberRow3,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
method_of_servicerow3,Method of ServiceRow3,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_time_and_location_of_noticerow3,Date Time and Location of NoticeRow3,W020,text,text,case_constant,county,0,0,green,Y,,,case_dict,
namerow4,NameRow4,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
addressrow4,AddressRow4,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_numberrow4,Phone NumberRow4,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
method_of_servicerow4,Method of ServiceRow4,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_time_and_location_of_noticerow4,Date Time and Location of NoticeRow4,W025,text,text,case_constant,county,0,0,green,Y,,,case_dict,
text1,Text1,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date,Date,W027,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
name_1,Name 1,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address,Address,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2,Name 2,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_number,Phone Number,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email_1,Email 1,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text2,Text2,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text5,Text5,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email,Email,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_2,Address_2,W036,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text6,Text6,W037,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_number_2,Phone Number_2,W038,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W039,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text3,Text3,W040,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_2,Date_2,W041,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
name_1_2,Name 1_2,W042,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_3,Address_3,W043,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2_2,Name 2_2,W044,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_number_3,Phone Number_3,W045,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email_2,Email_2,W046,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,COUNTY,W047,text,text,case_constant,county,0,0,green,Y,,,case_dict,
personally_appeared_the_above_named,Personally appeared the above named,W048,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
and_made_oath_that_the_foregoing_statements_are_true_under_penalty_of_perjury,and made oath that the foregoing statements are true under penalty of perjury,W049,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_3,Date_3,W050,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
