field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiffpetitioner,PlaintiffPetitioner,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendantpetitioner,DefendantPetitioner,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
superior_court,Superior Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
this_is_a_request_to_register_a_judgment_in_a_case_from_name_of_state,This is a request to register a judgment in a case from name of state,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_judgment_is_a_money_judgment_or,The judgment is a money judgment or,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_judgment_is_not_a_money_judgment_type_of_case,The judgment is not a money judgment Type of case,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_1,Mailing Address 1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address 2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_3,Mailing Address 3,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_number,Phone Number,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_1,Physical Address 1,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_different,if different,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_2,Physical Address 2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email,Email,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_1_2,Mailing Address 1_2,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2_2,Mailing Address 2_2,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_3_2,Mailing Address 3_2,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
phone_number_2,Phone Number_2,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_1_2,Physical Address 1_2,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_different_2,if different_2,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_2_2,Physical Address 2_2,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email_2,Email_2,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
two_copies_of_the_foreign_judgment_to_be_registered_are_attached_i_certify_that_the_attached_foreign,Two copies of the foreign judgment to be registered are attached I certify that the attached foreign,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_swear_under_penalty_of_perjury_that_the_above_statements_are_true_and_correct_i_understand_that_these,I swear under penalty of perjury that the above statements are true and correct I understand that these,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W030,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W031,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
attorney_for,attorney for,W032,text,text,party_attr,attorney,1,0,green,Y,,,case_dict,
plaintiffpetitioner,plaintiffpetitioner,W033,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
defendantrespondent,defendantrespondent,W034,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
printed_name_and_maine_bar_no_if_applicable,Printed Name and Maine Bar No if applicable,W035,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
county_2,County_2,W036,text,text,case_constant,county,1,0,green,Y,,,case_dict,
personally_appeared_the_abovenamed,Personally appeared the abovenamed,W037,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
attorney_at_law,Attorney at Law,W038,text,text,party_attr,attorney,1,0,green,Y,,,case_dict,
notary_public,Notary Public,W039,text,text,case_constant,notary,1,0,green,Y,,,case_dict,
clerk,Clerk,W040,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
