field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
v,V,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W007,text,text,case_constant,county,0,0,green,Y,,,case_dict,
name_of_each_party_submitting_this_application_1,NAME OF EACH PARTY SUBMITTING THIS APPLICATION 1,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box1,Check Box1,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box2,Check Box2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_each_party_submitting_this_application_2,NAME OF EACH PARTY SUBMITTING THIS APPLICATION 2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box3,Check Box3,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box4,Check Box4,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_each_party_submitting_this_application_3,NAME OF EACH PARTY SUBMITTING THIS APPLICATION 3,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box5,Check Box5,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box6,Check Box6,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_each_party_submitting_this_application_4,NAME OF EACH PARTY SUBMITTING THIS APPLICATION 4,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box7,Check Box7,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box8,Check Box8,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
is_at_least_one_party_a_business_entity,Is at least one party a business entity,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
is_at_least_one_party_a_business_entity_dup1,Is at least one party a business entity,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffsrow1,PLAINTIFFSRow1,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text4,Text4,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text8,Text8,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text5,Text5,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text9,Text9,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text2,Text2,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text6,Text6,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text10,Text10,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text3,Text3,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text7,Text7,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text11,Text11,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendant_1,defendant 1,W034,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
def_counsel_1,def counsel 1,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
