field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
ss,ss,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location,Location,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
undefined,undefined,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffdefendant_is_asking_that_the_mediation_be_continued_because_1,plaintiffdefendant is asking that the mediation be continued because 1,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffdefendant_is_asking_that_the_mediation_be_continued_because_2,plaintiffdefendant is asking that the mediation be continued because 2,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffdefendant_is_asking_that_the_mediation_be_continued_because_3,plaintiffdefendant is asking that the mediation be continued because 3,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffdefendant_is_asking_that_the_mediation_be_continued_because_4,plaintiffdefendant is asking that the mediation be continued because 4,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffdefendant_is_asking_that_the_mediation_be_continued_because_5,plaintiffdefendant is asking that the mediation be continued because 5,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffdefendant_is_asking_that_the_mediation_be_continued_because_6,plaintiffdefendant is asking that the mediation be continued because 6,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date,Date,W013,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
printed_name,Printed Name,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
