field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
juvenile,Juvenile,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
the_attorney_for_the_state,The attorney for the State,W004,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
is_currently_in_the_custody_of_the_department_of_corrections_is_being_held_at_long_creek_youth_development_center_and,is currently in the custody of the Department of Corrections is being held at Long Creek Youth Development Center and,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
respectfully_represent_that,respectfully represent that,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
is_awaiting_hearing_on_mmddyyyy,is awaiting hearing on mmddyyyy,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
into,into,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W009,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
time_1,Time 1,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
place_1,Place 1,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
time_2,Time 2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
place_2,Place 2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_2,Date mmddyyyy_2,W014,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name_and_bar_no,Printed name and Bar No,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_3,Date mmddyyyy_3,W017,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name_and_bar_no_2,Printed name and Bar No_2,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
