field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
undefined,undefined,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v,V,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W007,text,text,case_constant,county,0,0,green,Y,,,case_dict,
i_left_a_copy_of_the_order_for_service_by_alternate_means_summons_and_complaint_or_postjudgment_motion,I left a copy of the Order for Service by Alternate Means Summons and Complaint or postjudgment motion,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
at_the_other_partys_house_or_usual_address_located_at,at the other partys house or usual address located at,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_had_the_order_for_service_by_alternate_means_published_in_the,I had the Order for Service by Alternate Means published in the,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_mailed_a_copy_of_the_order_for_service_by_alternate_means_as_published_to_the_other_party_this_is_only,I mailed a copy of the Order for Service by Alternate Means as published to the other party this is only,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_served_the_other_party_by_another_means_as_ordered_in_the_order_for_service_by_alternate_means_by,I served the other party by another means as ordered in the Order for Service by Alternate Means by,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2,2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_followed_all_safeguards_that_were_ordered_on_the_order_for_service_by_alternate_means_including,I followed all safeguards that were ordered on the Order for Service by Alternate Means including,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1_2,1_2,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2_2,2_2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_followed_all_of_the_directions_in_the_order_for_service_by_alternate_means,I followed all of the directions in the Order for Service by Alternate Means,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_swear_under_penalty_of_perjury_that_the_above_statements_are_true_and_correct_i_understand_that_these,I swear under penalty of perjury that the above statements are true and correct I understand that these,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
by_up_to_5_years_in_prison_and_a_fine_of_up_to_5000_if_i_give_false_information_to_the_court,by up to 5 years in prison and a fine of up to 5000 if I give false information to the court,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_2,Plaintiff_2,W023,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W024,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
