field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county,County,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
location,Location,W003,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
in_re,IN RE,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
childs_name,Childs Name,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box17,Check Box17,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff,Plaintiff,W008,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W009,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
parental_rights_and_responsibilities,Parental Rights and Responsibilities,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
divorce,Divorce,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adoption,Adoption,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
paternity,Paternity,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
protective_custody,Protective Custody,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
guardianship,Guardianship,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
juvenile,Juvenile,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
this_motion_came_before_the_court_for_hearing_on_mmddyyyy,This motion came before the Court for hearing on mmddyyyy,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
for_child_name,for Child name,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,Name,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
role,Role,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2,Name_2,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
role_2,Role_2,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_3,Name_3,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
role_3,Role_3,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_4,Name_4,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
role_4,Role_4,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_5,Name_5,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
role_5,Role_5,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
have_not_been_met,have not been met,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
