field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
docket_no_2,Docket No_2,W001,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
undefined_2,undefined_2,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
minor_name,Minor Name,W003,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
makes_this_appointment_without_providing_notice_to_the_required_parties_because_the_court_finds_the_minor,Makes this appointment without providing notice to the required parties because the Court finds the minor,W004,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
makes_this_appointment_after_notice_and_hearing_on_the_motion_for_appointment_of_guardian_of_minor_on,Makes this appointment after notice and hearing on the Motion for Appointment of Guardian of Minor on,W005,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
by_agreement_of_the_parties,by agreement of the parties,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
after_a_hearing,after a hearing,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,Name,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2,Name_2,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
minors_name,Minors Name,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth,Date of Birth,W011,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
become_or_remain_personally_acquainted_with_the_minor_and_maintain_sufficient_contact_with_the_minor,Become or remain personally acquainted with the minor and maintain sufficient contact with the minor,W012,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
take_reasonable_care_of_the_minors_personal_effects_and_bring_a_protective_proceeding_if_necessary_to,Take reasonable care of the minors personal effects and bring a protective proceeding if necessary to,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
