field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
undefined,undefined,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W003,text,text,case_constant,county,0,0,green,Y,,,case_dict,
v,V,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
14_mrs_6008,14 MRS  6008,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
appeal_from_the_judgment_order_or_ruling_entered_in_this,appeal from the judgment order or ruling entered in this,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_appeal_to_the_superior_court_on_the_following_questions_of_law,I appeal to the Superior Court on the following questions of law,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2,2,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_appeal_to_the_superior_court_for_a_jury_trial_de_novo,I appeal to the Superior Court for a jury trial de novo,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_specific_facts_that_show_that_there_is_a_genuine_issue_regarding_a_right_to_trial_by_jury_are_1,The specific facts that show that there is a genuine issue regarding a right to trial by jury are 1,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_specific_facts_that_show_that_there_is_a_genuine_issue_regarding_a_right_to_trial_by_jury_are_2,The specific facts that show that there is a genuine issue regarding a right to trial by jury are 2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_have_paid_to_the_plaintiff_any_unpaid_portion_of_the_current_months_rent_or_the_rent_arrearage_or,I have paid to the Plaintiff any unpaid portion of the current months rent or the rent arrearage or,W013,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
i_have_paid_the_district_court_any_unpaid_portion_of_the_current_months_rent_or_rent_arrearage,I have paid the District Court any unpaid portion of the current months rent or rent arrearage,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
not_applicable_i_am_the_plaintiff,Not applicable I am the Plaintiff,W015,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
the_transcript_order_form_is_attached,The Transcript Order form is attached,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
no_transcript_will_be_ordered,No transcript will be ordered,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
no_electronic_or_other_recording_of_the_proceedings_can_be_prepared_for_this_case_therefore_a,No electronic or other recording of the proceedings can be prepared for this case Therefore a,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_swear_under_penalty_of_perjury_that_the_above_statements_are_true_and_correct_i_understand_that_these,I swear under penalty of perjury that the above statements are true and correct I understand that these,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W020,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
printed_name,Printed Name,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
address_1,Address 1,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
address_2,Address 2,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
