field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
first_name,First Name,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
middle_initial,Middle Initial,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
last_name,Last Name,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address,Mailing Address,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
residential_address_if_same_as_mailing_address_write_same,Residential Address if same as mailing address write SAME,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email_address,Email Address,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
home_phone,Home phone,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
cell_phone,Cell phone,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
work_phone,Work phone,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
social_security,Social Security,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
drivers_license,Drivers License,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
what_hours_are_you_willing_to_work_1,What hours are you willing to work 1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box2_weekends,Check Box2 weekends,W013,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
check_box3_weekendsno,Check Box3 weekendsno,W014,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
travel_yes,travel yes,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
travel_no,travel no,W016,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
drug_test_yes,drug test yes,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
drug_test_no,drug test no,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
restrictions_yes,restrictions yes,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
restrictions_no,restrictions no,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
if_you_answered_yes_please_explain_1,If you answered Yes please explain 1,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
why_are_you_seeking_this_appointment_1,Why are you seeking this appointment 1,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
bail_commissioner_1,bail commissioner 1,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
law_enforcement_yes,law enforcement yes,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
law_enforcement_no,law enforcement no,W025,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
jail_yes,jail yes,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
jail_no,jail no,W027,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
law_firm_yes,law firm yes,W028,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
law_firm_no,law firm no,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
doc_yes,doc yes,W030,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
doc_no,doc no,W031,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
prosecutor_yes,prosecutor yes,W032,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
prosecutor_no,prosecutor no,W033,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
dispatch_yes,dispatch yes,W034,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
dispatch_no,dispatch no,W035,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
gov_yes,gov yes,W036,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
gov_no,gov no,W037,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
if_you_answered_yes_to_any_of_the_above_please_give_details_including_agency_and_timeframe_1,If you answered Yes to any of the above please give details including agency and timeframe 1,W038,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
current_le_yes,current LE yes,W039,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
current_le_no,current LE no,W040,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
