field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
superior_court_county,Superior Court County,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
county_of_filing_or_district_court_jurisdiction_x_the_appropriate_box_and_enter_the_county_or_location,COUNTY OF FILING OR DISTRICT COURT JURISDICTION X the appropriate box and enter the County or location,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
district_court_location_citytown,District Court Location citytown,W003,text,text,case_constant,county,0,0,green,Y,,,case_dict,
undefined,undefined,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
initial_complaint,Initial Complaint,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
thirdparty_complaint,ThirdParty Complaint,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
crossclaim_or_counterclaim,CrossClaim or Counterclaim,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
reinstated_or_reopened_case,Reinstated or Reopened case,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
docket_no,Docket No,W009,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
real_estate_or_title_to_real_estate_is_involved,REAL ESTATE OR TITLE TO REAL ESTATE IS INVOLVED,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
constitutionalcivil_rights,ConstitutionalCivil Rights,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
debt_collection_brought_by_a_debt,Debt Collection brought by a debt,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_contract_contract_case,Other Contract Contract Case,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
declaratory_judgment,Declaratory Judgment,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
general_injunctive_relief,General Injunctive Relief,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_equitable_relief,Other Equitable Relief,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
auto_negligence,Auto Negligence,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
libeldefamation,LibelDefamation,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_negligence,Other Negligence,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_nonpersonal_injury_tort,Other NonPersonal Injury Tort,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
assaultbattery,AssaultBattery,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
auto_negligence_2,Auto Negligence_2,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
domestic_tort,Domestic Tort,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
medical_malpractice,Medical Malpractice,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_negligence_2,Other Negligence_2,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_personal_injury_tort,Other Personal Injury Tort,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
product_liability,Product Liability,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
property_negligence,Property Negligence,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
freedom_of_access,Freedom of Access,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_statutory_action,Other Statutory Action,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unfair_trade_practice,Unfair Trade Practice,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
administrative_warrant,Administrative Warrant,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
