field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
superior_court,Superior Court,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unified_criminal_docket,Unified Criminal Docket,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county,County,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W006,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
i,I,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
of,of,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county_2,County_2,W009,text,text,case_constant,county,0,0,green,Y,,,case_dict,
text2,Text2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
interest_in_real_estate_in_the_town_of,interest in real estate in the town of,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
street,street,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county_maine_and_i_grant_to_the_state_of_maine_a_lien_on_the_real_estate_in_the_amount,County Maine and I grant to the State of Maine a lien on the real estate in the amount,W013,text,text,case_constant,county,0,0,green,Y,,,case_dict,
of_2,of_2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dollars,Dollars,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mmddyyyy,mmddyyyy,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
given_for_the_release_of_defendant,given for the release of defendant,W017,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
who_iswas_being_held_in_custody_for_the_offense_ofreason,who iswas being held in custody for the offense ofreason,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
which_bail_is_returnable_to_the_unified_criminal_court_of,which bail is returnable to the Unified Criminal Court of,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
divisioncounty_in_citytown,DivisionCounty in citytown,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W022,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
2,2,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1_2,1_2,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
