field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
undefined_2,undefined_2,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
case,Case,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v,v,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,DISTRICT COURT,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
inre,INRE,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
only_one_docket_number_per_voucher,only one docket number per voucher,W006,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
docket_number,DOCKET NUMBER,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
child_protection_please_check_applicable_stage_when_a_court_appearance_concludes_more_than_one_legal_stage_the_gal,Child Protection Please check applicable stage When a court appearance concludes more than one legal stage the GAL,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
summary_preliminary_hearing_10_hrs,Summary Preliminary Hearing 10 hrs,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
jeopardy_hearing_20_hrs,Jeopardy Hearing 20 hrs,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
judicial_review_permanency_planning,Judicial Review  Permanency Planning,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
termination_of_parental_rights_hearing_20_hrs,Termination of Parental Rights Hearing 20 hrs,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
cease_reunification_hearing_15_hrs,Cease Reunification Hearing 15 hrs,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
contested_permanency_guardianship_hearing,Contested Permanency Guardianship Hearing,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
contested_child_placement_hearing_22_mrs,Contested Child Placement Hearing 22 MRS,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dismissal_of_child_protection_action_15_hrs,Dismissal of Child Protection Action 15 hrs,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
release_of_a_gal_from_an_order_of_appointment_15_hrs,Release of a GAL from an Order of Appointment 15 hrs,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
law_court_appeal,Law Court Appeal,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
this_voucher_includes_up_to_10_additional_hours_for_a_summary,This voucher includes up to 10 additional hours for a summary,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dismissal_includes_attendance_at_uncontested_adoption,Dismissal includes attendance at uncontested adoption,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
hearing_on_mmddyyyy,hearing on mmddyyyy,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_stage_completed_mmddyyyy,DATE STAGE COMPLETED mmddyyyy,W022,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
other_type_of_case_please_check_the_applicable_type_of_case_20_hrs_you_must_attach_a_copy_of_your_appointment_order,Other Type of Case Please check the applicable type of case 20 hrs you must attach a copy of your appointment order,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
juvenile_matter,Juvenile Matter,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
family_matter_guardianship,Family Matter  Guardianship,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
family_matter_adoption,Family Matter  Adoption,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
family_matter_termination_of_parental_rights_title_19a,Family Matter  Termination of Parental Rights Title 19A,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
guardian_for_minor_or_incompetent_person_mr_civ_p_17b,Guardian for Minor or Incompetent Person MR Civ P 17b,W028,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
total_hours,TOTAL HOURS,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
totalhourlyfee,TotalHourlyFee,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
voucher_exceeds_number_of_allowable_hours_the_voucher_exceeds_the_maximum_hours_allowed_by_jb055,VOUCHER EXCEEDS NUMBER OF ALLOWABLE HOURS The voucher exceeds the maximum hours allowed by JB055,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
a_motion_to_exceed_the_maximum_allowed_hours_was_filed_on_mmddyyyy,A motion to exceed the maximum allowed hours was filed on mmddyyyy,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
attached_is_a_copy_of_the_court_orders_preapproving_the_additional_time_the_voucher_will_be_denied_if_court_order,Attached is a copy of the court orders preapproving the additional time The voucher will be denied if court order,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
daterow1,DateRow1,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
origin_addressrow1,Origin AddressRow1,W036,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
destination_addressrow1,Destination AddressRow1,W037,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
total_milesrow1,Total MilesRow1,W038,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
applicable_raterow1,Applicable RateRow1,W039,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
trip_costrow1,Trip CostRow1,W040,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
purpose_of_travelrow1,Purpose of TravelRow1,W041,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
daterow2,DateRow2,W042,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
origin_addressrow2,Origin AddressRow2,W043,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
destination_addressrow2,Destination AddressRow2,W044,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
total_milesrow2,Total MilesRow2,W045,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
applicable_raterow2,Applicable RateRow2,W046,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
trip_costrow2,Trip CostRow2,W047,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
purpose_of_travelrow2,Purpose of TravelRow2,W048,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
daterow3,DateRow3,W049,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
origin_addressrow3,Origin AddressRow3,W050,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
destination_addressrow3,Destination AddressRow3,W051,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
total_milesrow3,Total MilesRow3,W052,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
applicable_raterow3,Applicable RateRow3,W053,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
trip_costrow3,Trip CostRow3,W054,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
purpose_of_travelrow3,Purpose of TravelRow3,W055,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
daterow4,DateRow4,W056,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
origin_addressrow4,Origin AddressRow4,W057,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
destination_addressrow4,Destination AddressRow4,W058,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
total_milesrow4,Total MilesRow4,W059,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
applicable_raterow4,Applicable RateRow4,W060,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
trip_costrow4,Trip CostRow4,W061,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
purpose_of_travelrow4,Purpose of TravelRow4,W062,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mileage_total,Mileage Total,W063,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
nonroutineex,NonRoutineEx,W064,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
oosex,OOSEx,W065,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
was_this_voucher_filed_in_one_of_my_designated_home_courts,Was this voucher filed in one of my designated Home Courts,W066,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W067,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
was_this_voucher_filed_in_one_of_my_designated_home_courts_dup1,Was this voucher filed in one of my designated Home Courts,W068,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_gal_print,Name of GAL print,W069,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone_number,Telephone Number,W070,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email_address,Email Address,W071,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_submitted_mmddyyy,Date Submitted mmddyyy,W072,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
check_payable_to_1,Check Payable To 1,W073,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
