field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W002,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
respectfully_represents,RESPECTFULLY REPRESENTS,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
of_citytown,of citytown,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
in_the_county_of_1,in the County of 1,W010,text,text,case_constant,county,0,0,green,Y,,,case_dict,
and_state_of,and State of,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
in_the_county_of_2,in the County of 2,W012,text,text,case_constant,county,0,0,green,Y,,,case_dict,
of_citytown_2,of citytown_2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
and_state_of_2,and State of_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
that_it_is_impossible_to_ascertain_by_reasonable_diligence_the_whereabouts_of_said,That it is impossible to ascertain by reasonable diligence the whereabouts of said,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
whose_date_of_birth_is_mmddyyyy,whose date of birth is mmddyyyy,W018,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
service_number_is,service number is,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
and_other_identifying_characteristics_are_as_follows_1,and other identifying characteristics are as follows 1,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W021,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_reply_to_1,Address reply to 1,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
