field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
juvenile,Juvenile,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
the_abovenamed_juvenile_whose_date_of_birth_is_mmddyyyy,The abovenamed juvenile whose date of birth is mmddyyyy,W004,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
check_box1,Check Box1,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box2,Check Box2,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box3,Check Box3,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W008,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name,Printed Name,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_1,Mailing Address 1,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address 2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone,Telephone,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email,Email,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
