field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
undefined,undefined,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v_1,V 1,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v_2,V 2,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
briefly_describe_your_claim_including_relevant_dates_1,Briefly describe your claim including relevant dates 1,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plus_costs_if_you_are_asking_for_an_order_to_repair_or_return_property_to_refund_money_or_to_amend_or_cancel,plus costs If you are asking for an order to repair or return property to refund money or to amend or cancel,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
an_agreement_state_that_request_here_1,an agreement state that request here 1,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W010,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
the_plaintiff_affirms_that_this_is_not_a_debt_collection_action_under_title_32_of_the_maine_revised_statutes,The plaintiff affirms that this is not a debt collection action under Title 32 of the Maine Revised Statutes,W011,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
printed_name,Printed Name,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
is_the_person_signing_this_statement_of_claim_an_attorney_representing_the_plaintiff_in_this_action,Is the person signing this Statement of Claim an attorney representing the plaintiff in this action,W013,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
yes,Yes,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
maine_judicial_branch,MAINE JUDICIAL BRANCH,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
attorney_for_plaintiff,Attorney for Plaintiff,W016,text,text,party_attr,attorney,1,0,green,Y,,,case_dict,
attorneys_mailing_address_1,Attorneys Mailing Address 1,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
attorneys_mailing_address_2,Attorneys Mailing Address 2,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
attorneys_email,Attorneys Email,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
plaintiffs_mailing_address_1,Plaintiffs Mailing Address 1,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
plaintiffs_mailing_address_2,Plaintiffs Mailing Address 2,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
plaintiffs_email,Plaintiffs Email,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
defendants_mailing_address_1,Defendants Mailing Address 1,W025,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
defendants_mailing_address_2,Defendants Mailing Address 2,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined_5,undefined_5,W027,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
defendants_email,Defendants Email,W028,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
the_address_of_the_court_where_your_hearing_will_take_place_is,The address of the court where your hearing will take place is,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
