field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
docket_no_2,Docket No_2,W001,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
undefined_2,undefined_2,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
in_re,IN RE,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
consent_to_guardian,CONSENT TO GUARDIAN,W004,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
objection_to_guardian,OBJECTION TO GUARDIAN,W005,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
nomination_of_guardian,NOMINATION OF GUARDIAN,W006,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
consent_to_the,Consent to the,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
object_to_the,Object to the,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
interim,interim,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_for_modification,petition for modification,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_for_termination,petition for termination,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_for_removal,petition for removal,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_resignation,petition resignation,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
final_appointment_of_the_proposed_guardian,final appointment of the proposed guardian,W014,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
interim_2,interim_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_for_modification_2,petition for modification_2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_for_termination_2,petition for termination_2,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_for_removal_2,petition for removal_2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petition_resignation_2,petition resignation_2,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
final_appointment_of_the_proposed_guardian_2,final appointment of the proposed guardian_2,W020,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
because_1,because 1,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
because_2,because 2,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
because_3,because 3,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
request_that_the_court_appoint_a_different_person_to_be_my_guardian_i_nominate_the_following_person,Request that the Court appoint a different person to be my guardian I nominate the following person,W024,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
name,Name,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address,Mailing Address,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address,Physical Address,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth,Date of Birth,W028,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
telephone,Telephone,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dated,Dated,W030,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
name_2,Name_2,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address,Address,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone_2,Telephone_2,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
