field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendants,Defendants,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W005,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
1_i,1 I,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
accordance_with_the_judgment_dated_mmddyyyy,accordance with the judgment dated mmddyyyy,W007,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
2_i,2 I,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
accordance_with_the_judgment_dated_mmddyyyy_2,accordance with the judgment dated mmddyyyy_2,W009,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W010,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name_and_bar_number_if_applicable,Printed Name and Bar Number if applicable,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_1,Address 1,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_2,Address 2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_3,Address 3,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
