field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
defendant,Defendant,W001,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unified_criminal_docket,Unified Criminal Docket,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county,County,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
i,I,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
domestic_violence_intervention_is_not_appropriate_given_the_following_facts,Domestic Violence Intervention is not appropriate given the following facts,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2,2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
a_certified_domestic_violence_intervention_program_is_not_reasonably_accessible_in_this_case,A Certified Domestic Violence Intervention Program is not reasonably accessible in this case,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendant_does_not_have_the_financial_means_to_pay_for_a_certified_domestic_violence_intervention,Defendant does not have the financial means to pay for a Certified Domestic Violence Intervention,W013,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
defendant_completed_a_certified_domestic_violence_intervention_program_namely,Defendant completed a Certified Domestic Violence Intervention Program namely,W014,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
undefined,undefined,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
on_mmddyyyy,on mmddyyyy,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendant_has_completed_or_is_enrolled_in_the_following_alternative_treatment_that_is_appropriate_in,Defendant has completed or is enrolled in the following alternative treatment that is appropriate in,W017,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
this_case,this case,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W022,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name_and_bar_number,Printed Name and Bar Number,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
