field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
in_re,IN RE,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
modification_of_guardianship,MODIFICATION OF GUARDIANSHIP,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
child_support_only,CHILD SUPPORT ONLY,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
termination_of_guardianship,TERMINATION OF GUARDIANSHIP,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
removal_of_guardian,REMOVAL OF GUARDIAN,W007,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
resignation_of_guardian,RESIGNATION OF GUARDIAN,W008,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
name,Name,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address,Mailing Address,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address,Physical Address,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth,Date of Birth,W012,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
telephone,Telephone,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
guardian_of_the_minor,Guardian of the minor,W014,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
parent_of_the_minor,Parent of the minor,W015,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
a_person_interested_in_the_welfare_of_the_minor_specifically,A person interested in the welfare of the minor specifically,W016,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
undefined,undefined,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_minor,The minor,W018,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
name_2,Name_2,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address_2,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_2,Physical Address_2,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_2,Date of Birth_2,W022,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
