field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
defendant,Defendant,W005,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
location_town,Location Town,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
iwe_have_consulted,Iwe have consulted,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
iwe_choose_not_to_consult_with_an_attorney_or_a_housing_counselor,Iwe choose not to consult with an attorney or a housing counselor,W009,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
date_mmddyyyy,Date mmddyyyy,W010,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
print_name,Print Name,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_2,Date mmddyyyy_2,W013,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
print_name_2,Print Name_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_3,Date mmddyyyy_3,W016,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
print_name_3,Print Name_3,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_4,Date mmddyyyy_4,W019,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
print_name_4,Print Name_4,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_5,Date mmddyyyy_5,W022,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_5,undefined_5,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
print_name_5,Print Name_5,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
