field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
name_of_adoptee,Name of Adoptee,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,name,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_adoptee,name of adoptee,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_legal_parents_1,name of legal parents 1,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_legal_parents_2,name of legal parents 2,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_admit_that_i_am_a_biological_parent_of_the_child,I admit that I am a biological parent of the child,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_neither_admit_nor_deny_that_i_am_a_biological_parent_of_the_child,I neither admit nor deny that I am a biological parent of the child,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
request,request,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
do_not_request_that_my_child_be_entitled_to_inherit,do not request that my child be entitled to inherit,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dated,Dated,W012,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
personally_appeared_the_above_named_putative_parent,Personally appeared the above named putative parent,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
