field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W002,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
undefined,undefined,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
date_mmddyyyy,Date mmddyyyy,W008,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W009,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
printed_name,Printed Name,W010,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W011,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
attorney_for,Attorney for,W012,text,text,party_attr,attorney,1,0,green,Y,,,case_dict,
bar_no_if_applicable,Bar No if applicable,W013,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
address_1,Address 1,W014,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
address_3,Address 3,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text2,Text2,W016,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text1,Text1,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
email,Email,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
