field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
citation_no,Citation No,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v,v,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
my_name_is,My name is,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
my_currentmailingaddress_is,My currentmailingaddress is,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
my_telephone_number_is,My telephone number is,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_year_iwas_born_was,The year Iwas born was,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
totalamountoffines_owed,Totalamountoffines owed,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
fine_due_date,Fine due date,W008,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
the_reasons_iam_requestinga_fine_extension_isare_as_follows_1,The reasons Iam requestinga fine extension isare as follows 1,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_reasons_iam_requestinga_fine_extension_isare_as_follows_2,The reasons Iam requestinga fine extension isare as follows 2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
imake,Imake,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
employedby,Employedby,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unemployedandreceive,Unemployedandreceive,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
disabledandreceive,Disabledandreceive,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unemployedandreceive_2,Unemployedandreceive_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unemployedbutexpect_to_startworkingon,Unemployedbutexpect to startworkingon,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
am_currentlyexpectinga,Am currentlyexpectinga,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
have_no_source_ofincome,Have no source ofincome,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
have,Have,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
irequest_thatthe_courtgrantme,Irequest thatthe Courtgrantme,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
employer,employer,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
week,week,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
month,month,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
two_weeks,two weeks,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
amount_1,amount 1,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
amount,amount,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
amount_2,amount 2,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
start_date,start date,W028,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
expected_pay,expected pay,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
week_2,week_2,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
month_2,month_2,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
two_weeks_2,two weeks_2,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
state_or,State or,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
federaltax_refundin_the_totalamount_of,FederalTax refundin the totalamount of,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
refund,refund,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
cash_in_my_possession,cash in my possession,W036,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
more_days_to_pay_my_fine_in_full,more days to pay my fine in full,W037,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date,Date,W038,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
the_requestfor_an_extension_oftime_is_denied,The requestfor an extension oftime is Denied,W039,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_request_for_an_extension_oftime_is_granted_the_fine_is_due_in_fullby,The request for an extension oftime is Granted The fine is due in fullby,W040,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
due_date,due date,W041,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
date_2,Date_2,W042,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
