field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
citation_no,Citation No,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v,V,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone,Telephone,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
currentmailingaddress_1,CurrentMailingAddress 1,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
currentmailingaddress_2,CurrentMailingAddress 2,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
year_ofbirth,Year ofBirth,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
irequest_thatthe_followingviolationsbe_reopened_1,Irequest thatthe followingviolationsbe reopened 1,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
irequest_thatthe_followingviolationsbe_reopened_2,Irequest thatthe followingviolationsbe reopened 2,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_ofoffense,Date ofOffense,W009,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
location_ofoffense,Location ofOffense,W010,text,text,case_constant,county,0,0,green,Y,,,case_dict,
law_enforcementagency_thatissuedthe_citation_ticket,Law EnforcementAgency thatissuedthe citation ticket,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
makingthis_requestare_as_follows_1,makingthis requestare as follows 1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
makingthis_requestare_as_follows_2,makingthis requestare as follows 2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date,Date,W014,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
defendant,defendant,W015,text,text,party_attr,defendant,1,0,green,Y,,,case_dict,
extra_text,extra text,W016,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
the_mot,The Mot,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
the_mot_2,The Mot_2,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
as_or,As or,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
s_grantedand,s GRANTEDand,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
number_of_days,number of days,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
case,Case,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
case_to_be_schedu,Case to be schedu,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_1,date 1,W024,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
