field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
defendant,Defendant,W006,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
leave_a_copy_of_the_order_authorizing_service_by_alternate_means_the_summons_and_the_complaint_at,Leave a copy of the order authorizing service by alternate means the summons and the complaint at,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_partys_house_or_usual_address_the_address_is,the partys house or usual address  The address is,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
publish_for_three_3_consecutive_weeks_in_the,Publish for three 3 consecutive weeks in the,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
another_means_not_prohibited_by_law_please_specify,Another means not prohibited by law please specify,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
3_1,3 1,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
3_2,3 2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_mailed_a_copy_of_the_summons_and_complaint_with_a_selfaddressed_stamped_envelope_and,I mailed a copy of the summons and complaint with a selfaddressed stamped envelope and,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
acknowledgment_of_receipt_of_summons_and_complaint_or_postjudgment_motion_cv036_to,Acknowledgment of Receipt of Summons and Complaint or PostJudgment Motion CV036 to,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
at,at,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_sheriffs_department_of,The Sheriffs Department of,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county_attempted_to_serve,County attempted to serve,W022,text,text,case_constant,county,0,0,green,Y,,,case_dict,
i_mailed_a_copy_of_the_summons_and_complaint_by_registered_or_certified_mail_to,I mailed a copy of the summons and complaint by registered or certified mail to,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
with_restricted_delivery_and_return,with restricted delivery and return,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
receipt_requested_to_the_other_party,receipt requested to the other party,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_have_not_attempted_service_on_the_other_party_because_i_do_not_know_their_current_address,I have not attempted service on the other party because I do not know their current address,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
i_have_checked_publicly_available_databases_in_the_area_the_other_party_is_most_likely_to_be_found,I have checked publicly available databases in the area the other party is most likely to be found,W027,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
tax_records,Tax Records,W028,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
criminal_history_records,Criminal History Records,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
