field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
check_box2,Check Box2,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff,Plaintiff,W002,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W003,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party,Other party,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
in_re,IN RE,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W007,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W008,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
limitedpurpose,LimitedPurpose,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
standard,Standard,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
expanded,Expanded,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffpetitioners,PlaintiffPetitioners,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendantrespondents,DefendantRespondents,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
guardian_ad_litems_gal_motion_to_amend_the_order_appointing_guardian_ad_litem_is_hereby_granted,Guardian ad Litems GAL Motion to Amend the Order Appointing Guardian ad Litem is hereby GRANTED,W016,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
by_agreement,by agreement,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
after_hearing,after hearing,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
without_hearing_because_no_timely_response_was_filed_it_is_hereby,without hearing because no timely response was filed IT IS HEREBY,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
ordered_that_the_order_appointing_guardian_ad_litem_dated_mmddyyyy,ORDERED that the Order Appointing Guardian ad Litem dated mmddyyyy,W020,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
gals_additional_investigative_duties,GALs additional investigative duties,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
duration_of_appointment,Duration of appointment,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_5,undefined_5,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
number_of_additional_hours_authorized,Number of additional hours authorized,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_6,undefined_6,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
flat_fee_the_gal_will_complete_all_duties_required_in_this_order_through_the_completion_of,Flat fee The GAL will complete all duties required in this order through the completion of,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mediation_for_a_fee_of,mediation for a fee of,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
report_preparation_will_be,report preparation will be,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
for_hearing_will_be_1,for hearing will be 1,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
hourly_rate_the_gal_will_complete_all_duties_required_in_this_order_by_spending_no_more_than,Hourly rate The GAL will complete all duties required in this order by spending no more than,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
