field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
text1,Text1,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,Name,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address,Mailing Address,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address,Physical Address,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth,Date of Birth,W007,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
telephone,Telephone,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2,Name_2,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address_2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_2,Physical Address_2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_2,Date of Birth_2,W012,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
telephone_2,Telephone_2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_3,Name_3,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_3,Mailing Address_3,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_3,Physical Address_3,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_3,Date of Birth_3,W017,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
telephone_3,Telephone_3,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_4,Name_4,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_4,Mailing Address_4,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_4,Physical Address_4,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_4,Date of Birth_4,W022,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
telephone_4,Telephone_4,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
