field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
defendant,Defendant,W001,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unified_criminal_docket,Unified Criminal Docket,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county,County,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
i_understand_the_following_plea_agreement_applies_to_my_case,I understand the following plea agreement applies to my case,W008,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
and_i,and I,W009,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
am_not,am not,W010,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
successful_completion_of_the_maine_treatment_court_1,Successful completion of the Maine Treatment Court 1,W011,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
1,1,W012,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W013,text,text,narrative_derived,date,2,5,green,,Y,,llm_over_narrative,
undefined,undefined,W014,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_2,Date mmddyyyy_2,W015,text,text,narrative_derived,date,2,5,green,,Y,,llm_over_narrative,
text1,Text1,W016,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_3,Date mmddyyyy_3,W017,text,text,narrative_derived,date,2,5,green,,Y,,llm_over_narrative,
text2,Text2,W018,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
