field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
juvenile,Juvenile,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
juvenile_dup1,Juvenile,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_mmddyyyy,Date of Birth mmddyyyy,W005,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
name_of_arresting_law_enforcement_agency,Name of arresting law enforcement agency,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_and_time_of_arrest_mmddyyyy,Date and time of arrest mmddyyyy,W007,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
at,at,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
am,am,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pm,pm,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_juveniles_parent_guardian_or_legal_custodian,Name of juveniles parent guardian or legal custodian,W011,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
text6,Text6,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text2,Text2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_juveniles_parent_guardian_or_legal_custodian_2,Name of juveniles parent guardian or legal custodian_2,W015,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
text4,Text4,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text3,Text3,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text5,Text5,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
juvenile_is_emancipated,Juvenile is emancipated,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_juvenile_is_presently_in_the_custody_of,The juvenile is presently in the custody of,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
a_probation_violation,a probation violation,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
a_violation_of_conditions_of_release_or_refusal_of_conditions_of,a violation of conditions of release or refusal of conditions of,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_offenses_of,the offenses of,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
release_1,release 1,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box7,Check Box7,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box8,Check Box8,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box9,Check Box9,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box10,Check Box10,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box11,Check Box11,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box12,Check Box12,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box13,Check Box13,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box14,Check Box14,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box15,Check Box15,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box16,Check Box16,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box17,Check Box17,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W036,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W037,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
juvenile_community_corrections_officer,Juvenile Community Corrections Officer,W038,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
attorney_for_the_state,Attorney for the State,W039,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
printed_name_and_bar_no_if_applicable,Printed Name and Bar No if applicable,W040,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
