field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
defendant,Defendant,W004,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
i,I,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mmddyyyy,mmddyyyy,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W007,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_4,Plaintiff_4,W009,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
attorney,Attorney,W010,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
undefined,undefined,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_2,Plaintiff_2,W012,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
attorney_name,Attorney Name,W013,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
1,1,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2,2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_3,Plaintiff_3,W016,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
attorney_address,Attorney Address,W017,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
