field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,LOCATION,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
name_of_adoptee,Name of Adoptee,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,Name,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth,Date of Birth,W005,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
legal_residence,Legal Residence,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address,Mailing Address,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone,Telephone,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dateplace_of_marriage,DatePlace of Marriage,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2,Name_2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_2,Date of Birth_2,W011,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
legal_residence_2,Legal Residence_2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address_2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone_2,Telephone_2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dateplace_of_marriage_2,DatePlace of Marriage_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_3,Name_3,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_3,Date of Birth_3,W017,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
place_of_birth,Place of Birth,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adoptee_resides_in_this_county_andor,Adoptee resides in this county andor,W019,text,text,case_constant,county,0,0,green,Y,,,case_dict,
petitioners_resides_in_this_county,Petitioners resides in this county,W020,text,text,case_constant,county,0,0,green,Y,,,case_dict,
adoptee_was_present_1,adoptee was present 1,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
