field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
defendant,Defendant,W001,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
county,County,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W003,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
i,I,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
for_the,for the,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
department,Department,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text2,Text2,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
owneroccupant_if_known_1,Owneroccupant if known 1,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
owneroccupant_if_known_2,Owneroccupant if known 2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text10,Text10,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
building,Building,W013,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
vehicle,Vehicle,W014,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
person,Person,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
electronic_device,Electronic Device,W016,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
other,Other,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined,undefined,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text3,Text3,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
property_that_constitutes_evidence_of_the_commission_of_a_criminal_offense,Property that constitutes evidence of the commission of a criminal offense,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
contraband_under_17a_mrs,Contraband under 17A MRS,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
to_wit,to wit,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
the_fruits_of_crime_or_things_otherwise_criminally_possessed_to_wit,The fruits of crime or things otherwise criminally possessed to wit,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W025,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
crime_17a_mrs,crime 17A MRS,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
property_designed_or_intended_for_use_or_which_is_or_has_been_used_as_the_means_of_committing,Property designed or intended for use or which is or has been used as the means of committing,W027,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
person_for_whose_arrest_there_is_probable_cause_or_who_is_unlawfully_restrained,Person for whose arrest there is probable cause or who is unlawfully restrained,W028,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
other_2,Other_2,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W030,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
under_oathaffirmation_i_state_that_the_information_in_my_statement_dated_mmddyyyy,Under oathaffirmation I state that the information in my statement dated mmddyyyy,W031,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
oathaffirmation_by_1,oathaffirmation by 1,W032,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
on_mmddyyyy,on mmddyyyy,W033,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
oathaffirmation_by_2,oathaffirmation by 2,W034,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
on_mmddyyyy_2,on mmddyyyy_2,W035,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
which_evidence_is_recorded_on_tape_numbers,which evidence is recorded on tape numbers,W036,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
daytime_warrant_only_i_request_that_a_search_warrant_be_issued_which_may_be_executed_during_the,Daytime Warrant only I request that a search warrant be issued which may be executed during the,W037,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
either_nighttime_or_daytime_warrant_i_request_that_a_search_warrant_be_issued_which_may_be_executed,Either Nighttime or Daytime Warrant I request that a search warrant be issued which may be executed,W038,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text4,Text4,W039,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
unannounced_execution_of_search_warrant_i_request_a_search_warrant_be_issued_which_may_be_served,Unannounced Execution of Search Warrant I request a search warrant be issued which may be served,W040,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text5,Text5,W041,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
notification_not_required_in_acquisition_of_location_or_content_information_from_an_electronic_device_i,Notification not Required in Acquisition of Location or Content Information from an Electronic Device I,W042,text,text,case_constant,county,2,0,green,Y,,,case_dict,
text6,Text6,W043,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
preclusion_of_notice_to_owner_or_user_subject_to_warrant_for_content_or_location_information_i_request,Preclusion of Notice to Owner or User Subject to Warrant for Content or Location Information I request,W044,text,text,case_constant,county,2,0,green,Y,,,case_dict,
text7,Text7,W045,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
attachment_of_an_electronic_monitoring_device_is_requested_for_the_following_reasons,Attachment of an electronic monitoring device is requested for the following reasons,W046,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
text8,Text8,W047,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W048,text,text,narrative_derived,date,2,5,green,,Y,,llm_over_narrative,
undefined_5,undefined_5,W049,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
title,Title,W050,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
