field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
name_of_adoptee,Name of Adoptee,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i,I,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_want_the_adoption_decree_to_allow_my_child_to_inherit_from_me_18c_mrs_93086a,I want the adoption decree to allow my child to inherit from me 18C MRS  93086A,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
state_in_which_consent_is_executed,state in which consent is executed,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_have_followed_the_procedure_required_to_make_a_consent_valid_in,I have followed the procedure required to make a consent valid in,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_this_case_involves_an_indian_child_as_defined_by_25_usc_19034_and_22_mrs_39438_this,If this case involves an Indian child as defined by 25 USC  19034 and 22 MRS  39438 this,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_court_has_explained_my_parental_rights_and_responsibilities_and_the_consequences_of_this_consent,The Court has explained my parental rights and responsibilities and the consequences of this consent,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
under_the_laws_of,under the laws of,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_have_been_provided_information_about_the_existence_of_the_state_of_maine_adoption_registry_and_the,I have been provided information about the existence of the State of Maine adoption registry and the,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_court_determines_that_this_consent_has_been_duly_executed_and_was_given_freely_after_i_was,The Court determines that this consent has been duly executed and was given freely after I was,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_court_determines_that_this_consent_is_in_the_childs_best_interest,The Court determines that this consent is in the childs best interest,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
in_accordance_with_18c_mrs_93021b_i_hereby_consent_to_the_adoption_of_the_abovenamed_adoptee_by,In accordance with 18C MRS  93021B I hereby consent to the adoption of the abovenamed adoptee by,W014,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
name_and,name and,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
dated,Dated,W016,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
text1,Text1,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
personally_appeared_the_abovenamed_consenting_parent,Personally appeared the abovenamed consenting parent,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
dated_2,Dated_2,W019,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
party_authorized_to_take_consent,Party Authorized to Take Consent,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
state_of,STATE OF,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
county,COUNTY,W022,text,text,case_constant,county,1,0,green,Y,,,case_dict,
