field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
in_re,IN RE,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_guardianship,date of guardianship,W004,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
present_age_of_minor,PRESENT AGE OF MINOR,W005,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
date_of_birth,Date of birth,W006,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
current_address_of_minor,CURRENT ADDRESS OF MINOR,W007,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
minor_has_been_at_this_address_since,Minor has been at this address since,W008,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
remained_about_the_same,remained about the same,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
improved_describe,improved Describe,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
deteriorated_describe,deteriorated Describe,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
remained_about_the_same_2,remained about the same_2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
improved_describe_2,improved Describe_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
deteriorated_describe_2,deteriorated Describe_2,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physician_name_address_and_phone_number,Physician Name address and phone number,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
contact_info_1,contact info 1,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
contact_info_2,contact info 2,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
