field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
check_box9,Check Box9,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffpetitioner,PlaintiffPetitioner,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendantrespondent,DefendantRespondent,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_party,Other Party,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
in_re,IN RE,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
motion_for_transcript_at_state_expense,MOTION FOR TRANSCRIPT AT STATE EXPENSE,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
superior_court,Superior Court,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unified_criminal_docket,Unified Criminal Docket,W009,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county,County,W010,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W011,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W012,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
i_request_preparation_of_a_transcript_at_state_expense_for_the_following_reasons_1,I request preparation of a transcript at State expense for the following reasons 1,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W014,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name_and_bar_number_if_applicable,Printed Name and Bar Number if applicable,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
