field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W002,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
1_the_plaintiff,1 The plaintiff,W008,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
claims_that_the_defendant,claims that the defendant,W009,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
2_the_claimed_amount_owed_to_the_plaintiff_is,2 The claimed amount owed to the plaintiff is,W010,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
3_the_name_of_the_original_creditor_was,3 The name of the original creditor was,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
credit_card_or_student_loan_debt_plaintiff_served_the_form_answer_posted_by_the_bureau_of,Credit card or student loan debt Plaintiff served the form answer posted by the Bureau of,W012,text,text,party_attr,plaintiff,1,0,green,Y,,,case_dict,
for_medical_expenses_plaintiff_claims_this_action_does_not_violate_requirements_of_maine_law,For medical expenses Plaintiff claims this action does not violate requirements of Maine Law,W013,text,text,party_attr,plaintiff,1,0,green,Y,,,case_dict,
consumer_debt_that_is_not_based_on_credit_card_student_loan_or_medical_expenses,Consumer debt that is not based on credit card student loan or medical expenses,W014,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
plaintiff_has_provided_proper_notice,Plaintiff has provided proper notice,W015,text,text,party_attr,plaintiff,1,0,green,Y,,,case_dict,
for_credit_card_or_student_loan_debt_plaintiff_served_the_form_answer_posted_by_the_bureau_of,For credit card or student loan debt Plaintiff served the form answer posted by the Bureau of,W016,text,text,party_attr,plaintiff,1,0,green,Y,,,case_dict,
claim_based_on_the_following_1,claim based on the following 1,W017,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
