field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
name_of_adoptee,Name of Adoptee,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,Name,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth,Date of birth,W005,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
place_of_birth,Place of birth,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
legal_residence,Legal residence,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2,Name_2,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_2,Date of birth_2,W009,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
legal_residence_2,Legal residence_2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address,Mailing address,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
relationship_to_minor_child,Relationship to minor child,W012,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
name_3,Name_3,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_3,Date of birth_3,W014,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
legal_residence_3,Legal residence_3,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing address_2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
relationship_to_minor_child_2,Relationship to minor child_2,W017,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
name_4,Name_4,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_4,Date of birth_4,W019,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
legal_residence_4,Legal residence_4,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_3,Mailing address_3,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_5,Name_5,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
