field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
juvenile,Juvenile,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
now_comes_the_state_of_maine_by_and_through_counsel_namely,Now comes the State of Maine by and through counsel namely,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W005,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name_and_bar_number,Printed name and bar number,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
assault,assault,W008,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
aggravated_assault,aggravated assault,W009,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
elevated_aggravated_assault,elevated aggravated assault,W010,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
criminal_threatening,criminal threatening,W011,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
reckless_conduct,reckless conduct,W012,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
caused_bodily_injury,Caused bodily injury,W013,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
caused_serious_bodily_injury_to_another_person,Caused serious bodily injury to another person,W014,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
created_a_substantial_risk_of_serious_bodily_injury_andor,Created a substantial risk of serious bodily injury andor,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
placed_another_person_in_fear_of_imminent_bodily_injury,Placed another person in fear of imminent bodily injury,W016,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
the_above_adjudication_is_for_a_juvenile_crime_that_would_constitute_a_class,The above adjudication is for a juvenile crime that would constitute a Class,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
a,a,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
used_in_the_transport_of_hazardous_materials_andor,used in the transport of hazardous materials andor,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
a_bus_carrying_15,a bus carrying 15,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
3_date_of_offense_mmddyyyy,3 Date of offense mmddyyyy,W021,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
4_date_of_adjudicatory_hearing_mmddyyyy,4 Date of adjudicatory hearing mmddyyyy,W022,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
plea,plea,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
court_finding,court finding,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
6_juveniles_date_of_birth_mmddyyyy,6 Juveniles date of birth mmddyyyy,W025,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
