field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
citation_no,Citation No,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendant,defendant,W002,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
person_appealing,person appealing,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_order,date of order,W004,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
violation_number,violation number,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
issues1,issues1,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
issues2,issues2,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
issues3,issues3,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
issues4,issues4,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_transcriptorder_form_cvcr165is_attached,The TranscriptOrder Form CVCR165is attached,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
no_transcriptwillbe_ordered,No transcriptwillbe ordered,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
no_electronic_or_other_recordingofthe_proceedingcan_be_preparedfor_this,No electronic or other recordingofthe proceedingcan be preparedfor this,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dated,dated,W013,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
date,Date,W014,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
appellants_attorney,Appellants Attorney,W015,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
address_ofappellantor_attorney_1,Address ofAppellantor Attorney 1,W016,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
address_ofappellantor_attorney_2,Address ofAppellantor Attorney 2,W017,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
address_ofappellantor_attorney_3,Address ofAppellantor Attorney 3,W018,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
bar_number,bar number,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
