field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,County,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W005,text,text,case_constant,county,0,0,green,Y,,,case_dict,
defendant,Defendant,W006,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
docket_no,Docket No,W007,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county_2,County_2,W008,text,text,case_constant,county,0,0,green,Y,,,case_dict,
i,I,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
employee_of_the,employee of the,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
daily,daily,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
weekly_newspaper_of_general_circulation_in,weekly newspaper of general circulation in,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county_maine_that_the_order_of_service_by_publication_in_the_matter_of,County Maine that the Order of Service by publication in the matter of,W013,text,text,case_constant,county,0,0,green,Y,,,case_dict,
of_which_the_attached_copy_is_a_clipping_was_published_in_said_newspaper_once_a_week_for_three_successive,of which the attached copy is a clipping was published in said newspaper once a week for three successive,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v,V,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
weeks_and_that_the_first_publication_was_made_on_mmddyyyy,weeks and that the first publication was made on mmddyyyy,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_swear_under_penalty_of_perjury_that_the_above_statements_are_true_and_correct_i_understand_that_these,I swear under penalty of perjury that the above statements are true and correct I understand that these,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W018,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
printed_name,Printed Name,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
