field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
in_re,IN RE,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
interim,Interim,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
final,Final,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1_i,1 I,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
interim,interim,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
final_appointment_of_the_proposed_guardian_and_state_as_follows,final appointment of the proposed guardian and state as follows,W008,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
name_and_birthdate_of_the_minor_child,Name and birthdate of the minor child,W009,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
name_of_minor_childs_tribe_and_childs_enrollment_number,Name of minor childs tribe and childs enrollment number,W010,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
my_tribal_enrollment_number,My tribal enrollment number,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
my_address_1,My address 1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
my_address_2,My address 2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_understand_the_nature_of_a_minor_guardianship_and_i_agree_that_the_establishment_of_a_minor,I understand the nature of a minor guardianship and I agree that the establishment of a minor,W014,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
check_box2,Check Box2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box3,Check Box3,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box4,Check Box4,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box5,Check Box5,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box6,Check Box6,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box7,Check Box7,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box8,Check Box8,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box9,Check Box9,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box10,Check Box10,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box11,Check Box11,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box12,Check Box12,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box13,Check Box13,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dated,Dated,W027,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
county,COUNTY,W029,text,text,case_constant,county,0,0,green,Y,,,case_dict,
personally_appeared_the_abovenamed,Personally appeared the abovenamed,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date,Date,W031,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
judge_probate_court,Judge Probate Court,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
