field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county,County,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location,Location,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
name_of_adoptee,Name of Adoptee,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i,I,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
an_officer_of_the_maine_department_of_health_and_human_services,an officer of the Maine Department of Health and Human Services,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
an_officer_of,an officer of,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
a_duly_licensed_child,a duly licensed child,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
placement_agency_in,placement agency in,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_legal_guardian_of_the_abovenamed_adoptee,the legal guardian of the abovenamed adoptee,W011,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
the_legal_custodian_of_the_abovenamed_adoptee,the legal custodian of the abovenamed adoptee,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
named_adoptee_by,named adoptee by,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,name,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
dated,Dated,W015,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
personally_appeared_the_abovenamed,Personally appeared the abovenamed,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
