field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county,County,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location,LOCATION,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
name_of_adoptee,Name of Adoptee,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_11_have_you_ever_adopted_another_child_how_many_and_when_were_they_adopted,Adopting Parent 11 Have you ever adopted another child How many and when were they adopted,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_21_have_you_ever_adopted_another_child_how_many_and_when_were_they_adopted,Adopting Parent 21 Have you ever adopted another child How many and when were they adopted,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_12_are_there_other_minor_children_in_your_home_now_how_many_their_ages,Adopting Parent 12 Are there other minor children in your home now How many Their ages,W008,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
adopting_parent_22_are_there_other_minor_children_in_your_home_now_how_many_their_ages,Adopting Parent 22 Are there other minor children in your home now How many Their ages,W009,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
adopting_parent_13_are_you_legally_responsible_for_any_children_not_living_in_your_home_how_many,Adopting Parent 13 Are you legally responsible for any children not living in your home How many,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_23_are_you_legally_responsible_for_any_children_not_living_in_your_home_how_many,Adopting Parent 23 Are you legally responsible for any children not living in your home How many,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_14_if_you_are_responsible_for_any_child_support_payments_are_you_current_in_those_payments,Adopting Parent 14 If you are responsible for any child support payments are you current in those payments,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_24_if_you_are_responsible_for_any_child_support_payments_are_you_current_in_those_payments,Adopting Parent 24 If you are responsible for any child support payments are you current in those payments,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_15_have_you_ever_been_a_party_to_a_protective_custody_proceeding_in_any_state_where_there_were_allegations_that_you_abused_or_neglected_a_child,Adopting Parent 15 Have you ever been a party to a protective custody proceeding in any state where there were allegations that you abused or neglected a child,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
adopting_parent_25_have_you_ever_been_a_party_to_a_protective_custody_proceeding_in_any_state_where_there_were_allegations_that_you_abused_or_neglected_a_child,Adopting Parent 25 Have you ever been a party to a protective custody proceeding in any state where there were allegations that you abused or neglected a child,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
