field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
in_re,IN RE,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
interim,Interim,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
final,Final,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
by_agreement_of_the_parties,By agreement of the parties,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
after_a_final_hearing_the_court_finds_that_a_suitable_person_has_been_presented_to,after a final hearing the Court finds that a suitable person has been presented to,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,Name,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address,Address,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_2,Name_2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_2,Address_2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_coguardians_are_appointed_they_shall_act_jointly_and_severally_unless_limited_as_follows_1,If coguardians are appointed they shall act jointly and severally unless limited as follows 1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_parents_consent,The following parents consent,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
all_parental_rights_have_been_terminated,All parental rights have been terminated,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_parents_are_unwilling_or_unable_to_exercise_their_parental_rights_as_set_forth_in_the_attached,The following parents are unwilling or unable to exercise their parental rights as set forth in the attached,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
findings_and_conclusions,findings and conclusions,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
all_parents_are_deceased,All parents are deceased,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
inform_the_court_of_any_change_in_the_minors_custodial_dwelling_or_address_and,Inform the court of any change in the minors custodial dwelling or address and,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
