field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
in_re,IN RE,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
petition_for_special_findings_and_relief,PETITION FOR SPECIAL FINDINGS AND RELIEF,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_street_citytown_state_zip,Address Street CityTown State Zip,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_am_the,I am the,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
parent,Parent,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
guardian,Guardian,W007,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
atrisk_noncitizen_child,Atrisk noncitizen child,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
who_is_seeking_court_orders_pursuant_to_22_mrs_4099i,who is seeking court orders pursuant to 22 MRS  4099I,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_child_has_also_been_known_as_list_any_additional_or_previously_miswritten_names_for_the_child_if,The child has also been known as list any additional or previously miswritten names for the child if,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
applicable_1,applicable 1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_street_citytown_state_zip,Physical Address Street CityTown State Zip,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_mmddyyyy,Date of Birth mmddyyyy,W014,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
please_list_any_other_docket_number_for_any_other_court_case_that_has_involved_the_child,Please list any other docket number for any other court case that has involved the child,W015,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
3_parent_information,3 Parent Information,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_parent_has_also_been_known_as_list_any_additional_or_previously_miswritten_names_for_the_parent_if,The parent has also been known as list any additional or previously miswritten names for the parent if,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_of_birth_mmddyyyy,Date of birth mmddyyyy,W019,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
telephone_number,Telephone number,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
email_address,Email address,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
name_first_middle_last,Name First Middle Last,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text2,Text2,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_of_birth_mmddyyyy_2,Date of birth mmddyyyy_2,W024,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
telephone_number_2,Telephone number_2,W025,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
email_address_2,Email address_2,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
parent_1_is_not_viable_under_maine_law_because_of,Parent 1 is not viable under Maine law because of,W027,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
abuse_as_defined_by_22_mrs_40021,Abuse as defined by 22 MRS  40021,W028,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
neglect_as_defined_by_22_mrs_40021,Neglect as defined by 22 MRS  40021,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
abandonment_as_defined_by_22_mrs_40021a_or,Abandonment as defined by 22 MRS  40021A or,W030,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
similar_circumstances_as_defined_by_22_mrs_4099i1f,Similar circumstances as defined by 22 MRS 4099I1F,W031,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
selected_1,selected 1,W032,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
parent_2_is_not_viable_under_maine_law_because_of,Parent 2 is not viable under Maine law because of,W033,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
abuse_as_defined_by_22_mrs_40021_2,Abuse as defined by 22 MRS  40021_2,W034,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
neglect_as_defined_by_22_mrs_40021_2,Neglect as defined by 22 MRS  40021_2,W035,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
abandonment_as_defined_by_22_mrs_40021a_or_2,Abandonment as defined by 22 MRS  40021A or_2,W036,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
similar_circumstances_as_defined_by_22_mrs_4099i1f_2,Similar circumstances as defined by 22 MRS 4099I1F_2,W037,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
selected_1_2,selected 1_2,W038,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
pursuant_to_22_mrs_40021c_and_19a_mrs_16533_it_is_not_in_the_best_interest_of_the,Pursuant to 22 MRS  40021C and 19A MRS  16533 it is not in the best interest of the,W039,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
undefined,undefined,W040,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
the_following_reasons_state_the_factual_basis_1,the following reasons state the factual basis 1,W041,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
psychiatric,Psychiatric,W042,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
occupational,Occupational,W043,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
social_services,Social Services,W044,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
protection_against_human_trafficking,Protection against human trafficking,W045,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
other_2,Other_2,W046,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W047,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
psychological,Psychological,W048,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
medical,Medical,W049,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
protection_against_domestic_violence,Protection against domestic violence,W050,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
educational,Educational,W051,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
dental,Dental,W052,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
11_additional_findings_of_fact_or_rulings_of_law_requested_1,11 Additional findings of fact or rulings of law requested 1,W053,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
i_swear_under_penalty_of_perjury_that_the_above_statements_are_true_and_correct_i_understand_that_these,I swear under penalty of perjury that the above statements are true and correct I understand that these,W054,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W055,text,text,narrative_derived,date,3,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W056,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
mailing_address_1,Mailing Address 1,W057,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address 2,W058,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
phone_number,Phone Number,W059,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
email,Email,W060,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_2,Date mmddyyyy_2,W061,text,text,narrative_derived,date,3,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W062,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
maine_bar_no,Maine Bar No,W063,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
mailing_address_1_2,Mailing Address 1_2,W064,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
mailing_address_2_2,Mailing Address 2_2,W065,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
phone_number_2,Phone Number_2,W066,text,text,narrative_derived,free_text,3,5,green,,Y,,llm_over_narrative,
