field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
location,Location,W001,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no_2,Docket No_2,W002,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
text1,Text1,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
petitioner_name,Petitioner Name,W004,text,text,party_attr,petitioner,0,0,green,Y,,,case_dict,
copetitioner_name,CoPetitioner Name,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
minor_name,Minor Name,W006,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
proposed_guardian_name,Proposed Guardian Name,W007,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
proposed_coguardian_name_if_applicable,Proposed CoGuardian Name if applicable,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
proposed_guardians_relationship_to_minor,Proposed Guardians Relationship to Minor,W009,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
the_circumstances_please_describe_the_specific_reasons_why_an_emergency_guardianship_is_necessary_1,the circumstances Please describe the specific reasons why an emergency guardianship is necessary 1,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
notice_to_the_above_individuals_before_a_hearing_can_be_held_on_this_motion,notice to the above individuals before a hearing can be held on this motion,W011,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
no_if_yes_please_describe_why_below,No If yes please describe why below,W012,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
yes_1,Yes 1,W013,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
appoint_an_emergency_guardian_for_the_minor_for_a_term_not_to_exceed_90_days,Appoint an emergency guardian for the minor for a term not to exceed 90 days,W014,text,text,party_attr,minor,1,0,green,Y,,,case_dict,
text2,Text2,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text3,Text3,W016,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date,Date,W017,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
date_2,Date_2,W018,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
name_1,Name 1,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
name_1_2,Name 1_2,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
address,Address,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
address_2,Address_2,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
name_2,Name 2,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
name_2_2,Name 2_2,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
phone_number,Phone Number,W025,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
phone_number_2,Phone Number_2,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
email,Email,W027,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
email_2,Email_2,W028,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
text4,Text4,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_3,Date_3,W030,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
name_1_3,Name 1_3,W031,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
address_3,Address_3,W032,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
name_2_3,Name 2_3,W033,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
phone_number_3,Phone Number_3,W034,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
email_3,Email_3,W035,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
county,COUNTY,W036,text,text,case_constant,county,1,0,green,Y,,,case_dict,
personally_appeared_the_above_named,Personally appeared the above named,W037,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
and_made_oath_that_the_foregoing_statements_are_true_under_penalty_of,and made oath that the foregoing statements are true under penalty of,W038,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_4,Date_4,W039,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
