field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
juvenile,Juvenile,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
date_of_the_hearing_is_mmddyyyy,date of the hearing is mmddyyyy,W004,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
this_waiver_was_executed_before_a_judge,This waiver was executed before a judge,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W006,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_2,Date mmddyyyy_2,W007,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
parent,Parent,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
guardian,Guardian,W010,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
legal_custodian,Legal Custodian,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_3,Date mmddyyyy_3,W012,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
parent_2,Parent_2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
guardian_2,Guardian_2,W015,text,text,party_attr,guardian,0,0,green,Y,,,case_dict,
legal_custodian_2,Legal Custodian_2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy_4,Date mmddyyyy_4,W017,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
